continentName,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,updateTime,cityName,cityEnglishName,city_zipCode,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
亚洲,Asia,中国,China,河北省,Hebei,130000,1453,0,1415,7,2021-11-27 09:01:16,张家口,Zhangjiakou,130700,43,0,43,0
亚洲,Asia,中国,China,河北省,Hebei,130000,1453,0,1415,7,2021-11-27 09:01:16,境外输入,,0,37,0,37,0
亚洲,Asia,中国,China,河北省,Hebei,130000,1453,0,1415,7,2021-11-27 09:01:16,廊坊,Langfang,131000,33,0,33,0
亚洲,Asia,中国,China,河北省,Hebei,130000,1453,0,1415,7,2021-11-27 09:01:16,邯郸,Handan,130400,32,0,32,0
亚洲,Asia,中国,China,河北省,Hebei,130000,1453,0,1415,7,2021-11-27 09:01:16,秦皇岛,Qinhuangdao,130300,10,0,9,1
亚洲,Asia,中国,China,河北省,Hebei,130000,1453,0,1415,7,2021-11-27 09:01:16,衡水,Hengshui,131100,8,0,8,0
亚洲,Asia,中国,China,河北省,Hebei,130000,1453,0,1415,7,2021-11-27 09:01:16,承德,Chengde,130800,7,0,7,0
亚洲,Asia,中国,China,河北省,Hebei,130000,1453,0,1415,7,2021-11-27 09:01:16,待明确,,0,0,0,64,0
亚洲,Asia,中国,China,中国,China,951001,127660,0,119035,5697,2021-11-27 09:01:16,,,,,,,
亚洲,Asia,中国,China,云南省,Yunnan,530000,1683,22,1592,2,2021-11-27 08:59:08,境外输入,,0,1250,22,1195,0
亚洲,Asia,中国,China,云南省,Yunnan,530000,1683,22,1592,2,2021-11-27 08:59:08,德宏州,Dehong,0,264,0,230,0
亚洲,Asia,中国,China,云南省,Yunnan,530000,1683,22,1592,2,2021-11-27 08:59:08,昆明,Kunming,530100,53,0,53,0
亚洲,Asia,中国,China,云南省,Yunnan,530000,1683,22,1592,2,2021-11-27 08:59:08,昭通,Zhaotong,530600,25,0,25,0
亚洲,Asia,中国,China,云南省,Yunnan,530000,1683,22,1592,2,2021-11-27 08:59:08,西双版纳,Xishuangbanna,532800,15,0,14,1
亚洲,Asia,中国,China,云南省,Yunnan,530000,1683,22,1592,2,2021-11-27 08:59:08,玉溪,Yuxi,530400,14,0,13,1
亚洲,Asia,中国,China,云南省,Yunnan,530000,1683,22,1592,2,2021-11-27 08:59:08,曲靖,Qujing,530300,13,0,13,0
亚洲,Asia,中国,China,云南省,Yunnan,530000,1683,22,1592,2,2021-11-27 08:59:08,大理州,Dali,0,13,0,13,0
亚洲,Asia,中国,China,云南省,Yunnan,530000,1683,22,1592,2,2021-11-27 08:59:08,红河州,Honghe,0,9,0,9,0
亚洲,Asia,中国,China,云南省,Yunnan,530000,1683,22,1592,2,2021-11-27 08:59:08,保山,Baoshan,530500,9,0,9,0
亚洲,Asia,中国,China,云南省,Yunnan,530000,1683,22,1592,2,2021-11-27 08:59:08,丽江,Lijiang,530700,7,0,7,0
亚洲,Asia,中国,China,云南省,Yunnan,530000,1683,22,1592,2,2021-11-27 08:59:08,普洱,Pu'er,530800,4,0,4,0
亚洲,Asia,中国,China,云南省,Yunnan,530000,1683,22,1592,2,2021-11-27 08:59:08,楚雄州,Chuxiong,0,4,0,4,0
亚洲,Asia,中国,China,云南省,Yunnan,530000,1683,22,1592,2,2021-11-27 08:59:08,文山州,Wenshan,0,2,0,2,0
亚洲,Asia,中国,China,云南省,Yunnan,530000,1683,22,1592,2,2021-11-27 08:59:08,临沧,Lincang,530900,1,0,1,0
亚洲,Asia,中国,China,中国,China,951001,127660,0,119032,5697,2021-11-27 08:59:08,,,,,,,
亚洲,Asia,中国,China,广东省,Guangdong,440000,3294,25,3240,8,2021-11-27 08:54:15,广州,Guangzhou,440100,1807,3,1775,1
亚洲,Asia,中国,China,广东省,Guangdong,440000,3294,25,3240,8,2021-11-27 08:54:15,佛山,Foshan,440600,230,1,224,0
亚洲,Asia,中国,China,广东省,Guangdong,440000,3294,25,3240,8,2021-11-27 08:54:15,东莞,Dongguan,441900,134,1,127,1
亚洲,Asia,中国,China,广东省,Guangdong,440000,3294,25,3240,8,2021-11-27 08:54:15,深圳,Shenzhen,440300,592,3,584,3
亚洲,Asia,中国,China,广东省,Guangdong,440000,3294,25,3240,8,2021-11-27 08:54:15,阳江,Yangjiang,441700,28,0,27,0
亚洲,Asia,中国,China,广东省,Guangdong,440000,3294,25,3240,8,2021-11-27 08:54:15,珠海,Zhuhai,440400,123,2,122,1
亚洲,Asia,中国,China,广东省,Guangdong,440000,3294,25,3240,8,2021-11-27 08:54:15,中山,Zhongshan,442000,73,0,73,0
亚洲,Asia,中国,China,广东省,Guangdong,440000,3294,25,3240,8,2021-11-27 08:54:15,惠州,Huizhou,441300,63,0,63,0
亚洲,Asia,中国,China,广东省,Guangdong,440000,3294,25,3240,8,2021-11-27 08:54:15,肇庆,Zhaoqing,441200,47,1,46,1
亚洲,Asia,中国,China,广东省,Guangdong,440000,3294,25,3240,8,2021-11-27 08:54:15,湛江,Zhanjiang,440800,41,2,41,0
亚洲,Asia,中国,China,广东省,Guangdong,440000,3294,25,3240,8,2021-11-27 08:54:15,江门,Jiangmen,440700,40,0,40,0
亚洲,Asia,中国,China,广东省,Guangdong,440000,3294,25,3240,8,2021-11-27 08:54:15,汕头,Shantou,440500,26,0,26,0
亚洲,Asia,中国,China,广东省,Guangdong,440000,3294,25,3240,8,2021-11-27 08:54:15,梅州,Meizhou,441400,17,0,17,0
亚洲,Asia,中国,China,广东省,Guangdong,440000,3294,25,3240,8,2021-11-27 08:54:15,茂名,Maoming,440900,17,0,17,0
亚洲,Asia,中国,China,广东省,Guangdong,440000,3294,25,3240,8,2021-11-27 08:54:15,清远,Qingyuan,441800,17,0,17,0
亚洲,Asia,中国,China,广东省,Guangdong,440000,3294,25,3240,8,2021-11-27 08:54:15,揭阳,Jieyang,445200,11,0,11,0
亚洲,Asia,中国,China,广东省,Guangdong,440000,3294,25,3240,8,2021-11-27 08:54:15,韶关,Shaoguan,440200,10,0,9,1
亚洲,Asia,中国,China,广东省,Guangdong,440000,3294,25,3240,8,2021-11-27 08:54:15,潮州,Chaozhou,445100,7,0,7,0
亚洲,Asia,中国,China,广东省,Guangdong,440000,3294,25,3240,8,2021-11-27 08:54:15,汕尾,Shanwei,441500,6,0,6,0
亚洲,Asia,中国,China,广东省,Guangdong,440000,3294,25,3240,8,2021-11-27 08:54:15,河源,Heyuan,441600,5,0,5,0
亚洲,Asia,中国,China,广东省,Guangdong,440000,3294,25,3240,8,2021-11-27 08:54:15,待明确地区,Area not defined,0,0,0,3,0
亚洲,Asia,中国,China,中国,China,951001,127655,0,119031,5697,2021-11-27 08:54:15,,,,,,,
亚洲,Asia,中国,China,上海市,Shanghai,310000,2842,393,2765,7,2021-11-27 08:48:21,境外输入,,0,2458,8,2391,0
亚洲,Asia,中国,China,上海市,Shanghai,310000,2842,393,2765,7,2021-11-27 08:48:21,浦东新区,Pudong District,310115,79,0,76,1
亚洲,Asia,中国,China,上海市,Shanghai,310000,2842,393,2765,7,2021-11-27 08:48:21,青浦区,Qingpu District,310118,7,0,6,0
亚洲,Asia,中国,China,上海市,Shanghai,310000,2842,393,2765,7,2021-11-27 08:48:21,外地来沪,,0,113,0,112,1
亚洲,Asia,中国,China,上海市,Shanghai,310000,2842,393,2765,7,2021-11-27 08:48:21,宝山区,Baoshan District,310113,26,0,25,1
亚洲,Asia,中国,China,上海市,Shanghai,310000,2842,393,2765,7,2021-11-27 08:48:21,黄浦区,Huangpu District,310101,22,0,22,0
亚洲,Asia,中国,China,上海市,Shanghai,310000,2842,393,2765,7,2021-11-27 08:48:21,闵行区,Minhang District,310112,19,0,19,0
亚洲,Asia,中国,China,上海市,Shanghai,310000,2842,393,2765,7,2021-11-27 08:48:21,徐汇区,Xuhui District,310104,18,0,17,1
亚洲,Asia,中国,China,上海市,Shanghai,310000,2842,393,2765,7,2021-11-27 08:48:21,静安区,Jing'an District,310106,16,0,15,1
亚洲,Asia,中国,China,上海市,Shanghai,310000,2842,393,2765,7,2021-11-27 08:48:21,松江区,Songjiang District,310117,16,0,16,0
亚洲,Asia,中国,China,上海市,Shanghai,310000,2842,393,2765,7,2021-11-27 08:48:21,长宁区,Changning District,310105,14,0,14,0
亚洲,Asia,中国,China,上海市,Shanghai,310000,2842,393,2765,7,2021-11-27 08:48:21,普陀区,Putuo District,310107,11,0,11,0
亚洲,Asia,中国,China,上海市,Shanghai,310000,2842,393,2765,7,2021-11-27 08:48:21,杨浦区,Yangpu District,310110,9,0,9,0
亚洲,Asia,中国,China,上海市,Shanghai,310000,2842,393,2765,7,2021-11-27 08:48:21,嘉定区,Jiading District,310114,9,0,7,2
亚洲,Asia,中国,China,上海市,Shanghai,310000,2842,393,2765,7,2021-11-27 08:48:21,奉贤区,Fengxian District,310120,9,0,9,0
亚洲,Asia,中国,China,上海市,Shanghai,310000,2842,393,2765,7,2021-11-27 08:48:21,虹口区,Hongkou District,310109,7,0,7,0
亚洲,Asia,中国,China,上海市,Shanghai,310000,2842,393,2765,7,2021-11-27 08:48:21,金山区,Jinshan District,310116,4,0,4,0
亚洲,Asia,中国,China,上海市,Shanghai,310000,2842,393,2765,7,2021-11-27 08:48:21,崇明区,Chongming District,310151,4,0,4,0
亚洲,Asia,中国,China,上海市,Shanghai,310000,2842,393,2765,7,2021-11-27 08:48:21,境外来沪,,0,1,0,1,0
北美洲,North America,美国,United States of America,美国,United States of America,971002,48126574,0,38799986,775797,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,法国,France,法国,France,961002,7611366,0,368023,120853,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,英国,United Kingdom,英国,United Kingdom,961007,10028829,0,6491069,144728,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,荷兰,Netherlands,荷兰,Netherlands,961006,2552933,0,11886,19546,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,土耳其,Turkey,土耳其,Turkey,955018,8654142,0,6751667,75618,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,比利时,Belgium,比利时,Belgium,961001,1659025,0,19239,26743,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,塞尔维亚,Republic of Serbia,塞尔维亚,Republic of Serbia,965013,1402529,0,154190,14368,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,瑞典,Sweden,瑞典,Sweden,962005,1194636,0,4971,15142,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,德国,Germany,德国,Germany,963003,5595674,0,4328400,100123,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,俄罗斯,Russia,俄罗斯,Russia,964006,9468189,0,8200971,269057,2021-11-27 08:48:21,,,,,,,
南美洲,South America,巴西,Brazil,巴西,Brazil,973003,22043112,0,20488785,613339,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,哈萨克斯坦,Kazakhstan,哈萨克斯坦,Kazakhstan,954001,1049637,0,121347,17751,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,印度,India,印度,India,953003,34544882,0,33225221,466980,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,斯洛伐克,Slovakia,斯洛伐克,Slovakia,963007,1105970,0,255300,14107,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,伊朗,Iran,伊朗,Iran,955007,6092822,0,5135887,129280,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,瑞士,Switzerland,瑞士,Switzerland,963008,970753,0,317600,12198,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,乌克兰,Ukraine,乌克兰,Ukraine,964007,3530969,0,2877021,87999,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,希腊,Greece,希腊,Greece,965007,901661,0,363915,17612,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,爱尔兰,Ireland,爱尔兰,Ireland,961003,542146,0,25422,5652,2021-11-27 08:48:21,,,,,,,
北美洲,North America,墨西哥,Mexico,墨西哥,Mexico,971003,3867976,0,3133267,292850,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,波兰,Poland,波兰,Poland,963006,3434272,0,2934027,82186,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,斯洛文尼亚,Slovenia,斯洛文尼亚,Slovenia,965014,408623,0,2027,5443,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,奥地利,Austria,奥地利,Austria,963001,1095297,0,711844,12180,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,意大利,Italy,意大利,Italy,965008,4954585,0,4478137,133415,2021-11-27 08:48:21,,,,,,,
北美洲,North America,洪都拉斯,Honduras,洪都拉斯,Honduras,972005,377712,0,120197,10401,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,捷克,Czech Republic,捷克,Czech Republic,963002,2062064,0,1789742,32523,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,格鲁吉亚,Georgia,格鲁吉亚,Georgia,955006,826714,0,594669,11736,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,越南,Vietnam,越南,Vietnam,952011,1155778,0,911310,24243,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,西班牙,Spain,西班牙,Spain,965015,5111842,0,4834524,87904,2021-11-27 08:48:21,,,,,,,
北美洲,North America,波多黎各,Puerto Rico,波多黎各,Puerto Rico,0,187581,0,0,3266,2021-11-27 08:48:21,,,,,,,
大洋洲,Oceania,澳大利亚,Australia,澳大利亚,Australia,990001,203642,0,34990,1978,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,挪威,Norway,挪威,Norway,962004,251397,0,88952,1050,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,匈牙利,Hungary,匈牙利,Hungary,963004,1057017,0,862534,33704,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,保加利亚,Bulgaria,保加利亚,Bulgaria,965004,682552,0,498339,27778,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,芬兰,Finland,芬兰,Finland,962002,180878,0,31000,1302,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,伊拉克,Iraq,伊拉克,Iraq,955008,2076922,0,1910908,23725,2021-11-27 08:48:21,,,,,,,
北美洲,North America,哥斯达黎加,Costa Rica,哥斯达黎加,Costa Rica,972002,566296,0,437328,7280,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,约旦,Jordan,约旦,Jordan,955010,928256,0,804784,11429,2021-11-27 08:48:21,,,,,,,
北美洲,North America,古巴,Cuba,古巴,Cuba,974004,961458,0,841128,8299,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,阿塞拜疆,Azerbaijan,阿塞拜疆,Azerbaijan,955003,578627,0,460738,7709,2021-11-27 08:48:21,,,,,,,
非洲,Africa,利比亚,Libya,利比亚,Libya,981003,369455,0,260885,5414,2021-11-27 08:48:21,,,,,,,
南美洲,South America,智利,Chile,智利,Chile,973004,1749099,0,1620240,38175,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,韩国,Korea,韩国,Korea,951004,429002,0,336548,3401,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,克罗地亚,Croatia,克罗地亚,Croatia,965005,582769,0,484766,10505,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,斯里兰卡,SriLanka,斯里兰卡,SriLanka,953007,559605,0,458085,14205,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,亚美尼亚,Armenia,亚美尼亚,Armenia,955002,336330,0,241841,7419,2021-11-27 08:48:21,,,,,,,
北美洲,North America,危地马拉,Guatemala,危地马拉,Guatemala,972004,615725,0,522451,15870,2021-11-27 08:48:21,,,,,,,
南美洲,South America,阿根廷,Argentina,阿根廷,Argentina,973001,5319867,0,5126085,116458,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,巴勒斯坦,Palestine,巴勒斯坦,Palestine,955014,458956,0,377793,4783,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,泰国,Thailand,泰国,Thailand,952010,2088327,0,1993964,20581,2021-11-27 08:48:21,,,,,,,
非洲,Africa,阿尔及利亚,Algeria,阿尔及利亚,Algeria,981001,209463,0,134958,6035,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,丹麦,Denmark,丹麦,Denmark,962001,467022,0,396367,2842,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,波黑,Bosnia and Herzegovina,波黑,Bosnia and Herzegovina,965003,271323,0,192218,12386,2021-11-27 08:48:21,,,,,,,
南美洲,South America,委内瑞拉,Venezuela,委内瑞拉,Venezuela,0,426799,0,357339,5097,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,马来西亚,Malaysia,马来西亚,Malaysia,952007,2602835,0,2510029,30147,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,黎巴嫩,Lebanon,黎巴嫩,Lebanon,955012,662269,0,593136,8676,2021-11-27 08:48:21,,,,,,,
非洲,Africa,留尼旺,Reunion,留尼旺,Reunion,0,59048,0,0,381,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,老挝,Laos,老挝,Laos,952006,65818,0,8687,142,2021-11-27 08:48:21,,,,,,,
北美洲,North America,瓜德罗普岛,,瓜德罗普岛,,0,55080,0,0,823,2021-11-27 08:48:21,,,,,,,
南美洲,South America,玻利维亚,Bolivia,玻利维亚,Bolivia,973002,531428,0,460004,19096,2021-11-27 08:48:21,,,,,,,
北美洲,North America,多米尼加,Dominican Republic,多米尼加,Dominican Republic,974006,404754,0,349768,4195,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,罗马尼亚,Romania,罗马尼亚,Romania,965011,1769783,0,1663637,55617,2021-11-27 08:48:21,,,,,,,
南美洲,South America,厄瓜多尔,Ecuador,厄瓜多尔,Ecuador,973006,524432,0,443883,33128,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,葡萄牙,Portugal,葡萄牙,Portugal,965010,1130091,0,1065331,18370,2021-11-27 08:48:21,,,,,,,
南美洲,South America,法属圭亚那,French Guiana,法属圭亚那,French Guiana,0,45763,0,0,325,2021-11-27 08:48:21,,,,,,,
北美洲,North America,马提尼克,Martinique,马提尼克,Martinique,0,44931,0,0,707,2021-11-27 08:48:21,,,,,,,
非洲,Africa,斯威士兰,Swaziland,斯威士兰,Swaziland,984010,46506,0,2936,1248,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,塞浦路斯,Cyprus,塞浦路斯,Cyprus,955005,131462,0,90755,591,2021-11-27 08:48:21,,,,,,,
非洲,Africa,埃及,Egypt,埃及,Egypt,981002,353024,0,294354,20109,2021-11-27 08:48:21,,,,,,,
北美洲,North America,加拿大,Canada,加拿大,Canada,971001,1783319,0,1721427,29635,2021-11-27 08:48:21,,,,,,,
北美洲,North America,牙买加,Jamaica,牙买加,Jamaica,974009,90905,0,56589,2365,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,孟加拉国,Bangladesh,孟加拉国,Bangladesh,953001,1574948,0,1516901,27961,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,阿曼,Oman,阿曼,Oman,955013,737830,0,703940,4113,2021-11-27 08:48:21,,,,,,,
南美洲,South America,哥伦比亚,Colombia,哥伦比亚,Colombia,973005,5055253,0,4897986,128236,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,立陶宛,Lithuania,立陶宛,Lithuania,964004,462431,0,428639,6627,2021-11-27 08:48:21,,,,,,,
非洲,Africa,刚果（金）,Democratic Republic of the Congo,刚果（金）,Democratic Republic of the Congo,0,58060,0,30858,1104,2021-11-27 08:48:21,,,,,,,
非洲,Africa,坦桑尼亚,Tanzania,坦桑尼亚,Tanzania,985009,26261,0,167,730,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,阿富汗,Afghanistan,阿富汗,Afghanistan,955001,157032,0,124733,7365,2021-11-27 08:48:21,,,,,,,
非洲,Africa,喀麦隆,Cameroon,喀麦隆,Cameroon,983001,106794,0,80433,1791,2021-11-27 08:48:21,,,,,,,
大洋洲,Oceania,法属波利尼西亚,French Polynesia,法属波利尼西亚,French Polynesia,0,45609,0,21469,636,2021-11-27 08:48:21,,,,,,,
南美洲,South America,苏里南,Suriname,苏里南,Suriname,973010,50629,0,26909,1158,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,乌兹别克斯坦,Uzbekistan,乌兹别克斯坦,Uzbekistan,954005,192175,0,168875,1389,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,叙利亚,Syria,叙利亚,Syria,955017,47558,0,23599,2719,2021-11-27 08:48:21,,,,,,,
非洲,Africa,博茨瓦纳,Botswana,博茨瓦纳,Botswana,984002,194652,0,171434,2416,2021-11-27 08:48:21,,,,,,,
非洲,Africa,马约特,,马约特,,0,20914,0,0,185,2021-11-27 08:48:21,,,,,,,
非洲,Africa,布隆迪共和国,,布隆迪共和国,,0,20360,0,4,38,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,爱沙尼亚,Estonia,爱沙尼亚,Estonia,964002,219878,0,198092,1773,2021-11-27 08:48:21,,,,,,,
北美洲,North America,巴巴多斯,Barbados,巴巴多斯,Barbados,974003,24432,0,6819,215,2021-11-27 08:48:21,,,,,,,
非洲,Africa,突尼斯,Tunisia,突尼斯,Tunisia,981006,716702,0,673990,25356,2021-11-27 08:48:21,,,,,,,
非洲,Africa,毛里求斯,Mauritius,毛里求斯,Mauritius,984014,18979,0,1854,240,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,菲律宾,Philippines,菲律宾,Philippines,952008,2828660,0,2764517,47682,2021-11-27 08:48:21,,,,,,,
非洲,Africa,南非,South Africa,南非,South Africa,984011,2950035,0,2843961,89746,2021-11-27 08:48:21,,,,,,,
北美洲,North America,萨尔瓦多,El Salvador,萨尔瓦多,El Salvador,972003,118041,0,98091,3762,2021-11-27 08:48:21,,,,,,,
非洲,Africa,埃塞俄比亚,Ethiopia,埃塞俄比亚,Ethiopia,985004,370712,0,347873,6708,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,新加坡,Singapore,新加坡,Singapore,952009,257510,0,242132,678,2021-11-27 08:48:21,,,,,,,
非洲,Africa,莱索托,Lesotho,莱索托,Lesotho,984004,21735,0,6830,662,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,柬埔寨,Kampuchea (Cambodia ),柬埔寨,Kampuchea (Cambodia ),952003,119977,0,102827,2914,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,巴基斯坦,Pakistan,巴基斯坦,Pakistan,953006,1283223,0,1241289,28690,2021-11-27 08:48:21,,,,,,,
北美洲,North America,库拉索岛,,库拉索岛,,0,17348,0,4438,178,2021-11-27 08:48:21,,,,,,,
北美洲,North America,尼加拉瓜,Nicaragua,尼加拉瓜,Nicaragua,972006,17152,0,4694,212,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,拉脱维亚,Latvia,拉脱维亚,Latvia,964003,249037,0,233119,4064,2021-11-27 08:48:21,,,,,,,
大洋洲,Oceania,新喀里多尼亚,,新喀里多尼亚,,0,11992,0,58,276,2021-11-27 08:48:21,,,,,,,
北美洲,North America,伯利兹,Belize,伯利兹,Belize,972001,29967,0,17956,569,2021-11-27 08:48:21,,,,,,,
北美洲,North America,特立尼达和多巴哥,Trinidad and Tobago,特立尼达和多巴哥,Trinidad and Tobago,974013,67664,0,54285,2009,2021-11-27 08:48:21,,,,,,,
非洲,Africa,刚果（布）,,刚果（布）,,0,18837,0,8208,349,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,文莱,Brunei,文莱,Brunei,952002,14771,0,4722,97,2021-11-27 08:48:21,,,,,,,
非洲,Africa,加蓬,Gabon,加蓬,Gabon,983004,37223,0,27048,276,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,尼泊尔,Nepal,尼泊尔,Nepal,953005,820285,0,798916,11516,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,北马其顿,North Macedonia,北马其顿,North Macedonia,0,213307,0,196249,7474,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,印度尼西亚,Indonesia,印度尼西亚,Indonesia,952005,4254815,0,4102993,143782,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,黑山,,黑山,,965018,155694,0,145544,2268,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,阿尔巴尼亚,Albania,阿尔巴尼亚,Albania,965001,197776,0,186909,3063,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,也门共和国,,也门共和国,,0,9972,0,350,1942,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,白俄罗斯,Belarus,白俄罗斯,Belarus,964001,645069,0,632470,4995,2021-11-27 08:48:21,,,,,,,
非洲,Africa,卢旺达,Republic of Rwanda,卢旺达,Republic of Rwanda,985006,100277,0,91490,1341,2021-11-27 08:48:21,,,,,,,
非洲,Africa,加纳,Ghana,加纳,Ghana,982006,130920,0,122456,1209,2021-11-27 08:48:21,,,,,,,
欧洲,Europe,摩尔多瓦,Moldova,摩尔多瓦,Moldova,964005,360261,0,344414,8950,2021-11-27 08:48:21,,,,,,,
非洲,Africa,苏丹,Sudan,苏丹,Sudan,981005,42056,0,32054,3114,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,以色列,Israel,以色列,Israel,955009,1341297,0,1326518,8180,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,缅甸,Burma,缅甸,Burma,952001,519731,0,494107,19049,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,吉尔吉斯斯坦,,吉尔吉斯斯坦,,954002,183066,0,173796,2734,2021-11-27 08:48:21,,,,,,,
北美洲,North America,开曼群岛,Cayman Is,开曼群岛,Cayman Is,0,6283,0,781,4,2021-11-27 08:48:21,,,,,,,
北美洲,North America,圣文森特和格林纳丁斯,Saint Vincent and the Grenadines,圣文森特和格林纳丁斯,Saint Vincent and the Grenadines,974012,5446,0,147,74,2021-11-27 08:48:21,,,,,,,
大洋洲,Oceania,新西兰,New Zealand,新西兰,New Zealand,990007,10790,4,5553,41,2021-11-27 08:48:21,,,,,,,
北美洲,North America,海地,Haiti,海地,Haiti,974008,25130,0,19463,723,2021-11-27 08:48:21,,,,,,,
非洲,Africa,中非共和国,Central African Republic,中非共和国,Central African Republic,983002,11708,0,6859,101,2021-11-27 08:48:21,,,,,,,
亚洲,Asia,马尔代夫,Maldives,马尔代夫,Maldives,953004,91046,0,86168,248,2021-11-27 08:48:21,,,,,,,
